title,total_views
Wikipedia:Suspected_copyright_violations/2015-03-28,1
Australian_Centre_for_Field_Robotics,43
User:UnbiasedVictory,1
2001–02_NFL_playoffs,10520
Experimenter_bias,29
1969_NFL_playoffs,250
1991_Stanley_Cup_Playoffs,12
Wikipedia:Contributor_copyright_investigations/Shootingstar88,6
1975_ABA_Playoffs,417
Wikipedia:Contributor_copyright_investigations/Ruigeroeland_52,1
Wikipedia:Contributor_copyright_investigations/Ruigeroeland_53,1
Category:Out_of_copyright_by_year,49
Template:2018_NBA_playoffs,3
Wikipedia:Contributor_copyright_investigations/20220720,11
Wikipedia:Contributor_copyright_investigations/Ruigeroeland_59,1
Microsoft_UI_Automation,851
Category:Mid-importance_Robotics_articles,3
Singularity_Institute_for_Artificial_Intelligence,17
Tobias_Robinson,1
Wikipedia:Articles_for_deletion/Bias_drive,1
1982-83_NFL_playoffs,22
"NFL_playoffs,_1990–91",2
Category:History_of_artificial_intelligence,98
Infrastructure_bias,134
Copyright_infringement,19871
2006_AFC_Divisional_playoff_game_(New_England–San_Diego),842
NFL_playoffs_2011,1
Fast_Artificial_Neural_Network,161
Category:Robotics_in_India,14
File:Simin_Tander_press_copyright_Matthis_Kleeb.jpg,1
Wikipedia:Copyright_problems/2008_May_23,1
Category:2021–22_College_Football_Playoff,1
Probabilistic_machine_learning,1
"NFL_playoffs,_2007",4
Category:2010s_in_robotics,3
Bulls_vs._Blazers_and_the_NBA_Playoffs,708
Music_on_hold_(copyright),2
Bias_(bird),3
Australasian_Mechanical_Copyright_Owners_Society,10
2024_College_Football_Playoff_National_Championship,1624
Category:1995_in_robotics,1
Wikipedia:Media_copyright_questions/Archive/2019/July,2
Wikipedia_talk:Copyrights/Credit_repair,1
Alisa_(virtual_assistant),65
Tobias_Oliver,273
Wikipedia:Contributor_copyright_investigations/Yamacyan,2
Category:1975_in_robotics,1
User:Davejavu42/Books/Cognitive_&_Social_Biases,1
DBL_Playoffs_MVP,6
Copyright_law_of_Bangladesh,260
JavaScript_for_Automation,12
Gym_(OpenAI),1
Tobias_Thune,22
Copyright_aspects_of_hyperlinking_and_framing,703
Wikipedia:COICOPYRIGHT,21
Template:1992_NBA_playoffs,2
2006_FIRST_Robotics_Competition_season,5
Playoffs_to_the_Norwegian_First_Division,3
1990-91_NFL_playoffs,44
Wikipedia:Contributor_copyright_investigations/Rajankila,1
"File:Österreichischer_Filmpreis_2011_(67)_Martina_Gedeck,_Tobias_Moretti.jpg",3
Copyright_status_of_works_by_the_government_of_Florida,42
2006-07_NFL_playoffs,955
Anthropic_Bias:_Observation_Selection_Effects_in_Science_and_Philosophy,107
"User:StephenShelby/Books/A_Look_at_the_Cognitive_Biases:_Decision-making,_Belief,_and_Behavioral_Biases",1
Artificial_Intelligence_System,337
Wikipedia:Copyright_problems/2022_January_8,1
Wikipedia:Contributor_copyright_investigations/Haikavin1990,1
Wikipedia:Suspected_copyright_violations/2015-01-16,1
Category:Naisten_Liiga_(ice_hockey)_playoffs,8
Proof_automation,20
Wikipedia:Suspected_copyright_violations/2015-01-13,1
List_of_National_Basketball_Association_career_playoff_steals_leaders,681
Wikipedia:Copyright_problems/2018_August_22,1
Cognitive_bias_in_animals,294
Projection_bias,104
Wikipedia:Sockpuppet_investigations/Tobias_Conradi/Archive,5
List_of_leading_legal_cases_in_copyright_law,21
DARPA_Robotics_Challenge,400
Template:Copyrighted_free_use/doc,3
File_talk:ChatGPT_logo.svg,1
Talk:Friendly_artificial_intelligence,11
1905_Swiss_copyright_referendum,6
File:IEC_62439-3_Clocks_in_Industrial_Automation_170208_HK.jpg,2
Template:1997–98_NFL_playoffs,3
Gnathifera_eurybias,4
Category:Robotics_magazines,8
Hyperaroused_hallucination,1
Linguistic_bias,4
1999_NHL_playoffs,4
Draft:Fog_Robotics,1
Talk:Rondas_Ostensivas_Tobias_de_Aguiar,10
Wikipedia:Copyright_problems/2008_January_21/Articles,1
Copyright_Duration_Directive,197
List_of_National_Basketball_Association_career_playoff_rebounding_leaders,1002
Banking_automation,1
Sonny_Bono_Copyright_Extension_Act,80
Copyright_Alert_System,199
Wikipedia:Related_WikiProjects/WikiProject_Countering_systemic_bias,1
Tobias_Schultz,3
Bias_response_team,9
1986_Calder_Cup_playoffs,27
List_of_Playoff_Bowl_broadcasters,50
1965_NBA_playoffs,637
File:Stephen_Jackson_-_Pacers_Playoffs_Huddle.jpg,1
Wikipedia:Copyright_problems/2009_October_14,1
Ingroup_bias,143
Talk:Process_automation_system,2
Talk:Las_30_Cumbias_Más_Pegadas,10
Collecting_bias,8
2021-22_NFL_Playoffs,9
List_of_copyright_durations,23
Wikipedia:Contributor_copyright_investigations/Aldebaran69,5
Hallucinations:_Psychedelic_Pop_Nuggets_from_the_WEA_Vaults,355
Wikipedia:Copyright_problems/2008_June_30/Articles,1
Tobias_Werner,70
Template:Scottish_Parliament_Copyright_Licence/doc,2
Wikipedia:Media_copyright_questions/Archive/2010/August,4
Category_talk:Phobias,17
Wikipedia:Copyright_problems/2019_March_26,1
Wikipedia_talk:Copyrights/Archive_6,1
Wikipedia_talk:WikiProject_Countering_systemic_bias/Politics,1
Wikipedia_talk:Copyrights/Archive_5,1
File:Scutalus_mariopenai_5.png,4
Jay_Bias,2
Wikipedia_talk:Copyrights/Archive_4,1
Category:Deepfakes,117
European_Conference_on_Artificial_Intelligence,106
2012–13_NFL_playoffs,9990
"NFL_playoffs,_1977–78",15
Wikipedia:Copyright_problems/2021_December_12,1
Wikipedia:Copyright_problems/2021_December_13,1
Collider_bias,11
Template:2015_College_Football_Playoff,1
Talk:Tobias_and_Sarah_in_Prayer_with_the_Angel_Raphael_and_the_Demon,1
Wikipedia_talk:Text_copyright_violations_101,9
Cugliate-Fabiasco,17
User:Minimumbias,1
User:Shereth/Automation,1
Talk:Copyright_status_of_works_by_the_government_of_Florida,3
Layer_(deep_learning),2605
Biasini,2
Template:2021_Gagarin_Cup_playoffs_bracket,2
Wikipedia:Copyright_problems/2021_September_9,1
File:Point_of_view_bias.jpg,5
Playoffs_to_the_2._Divisjon,1
Clinical_bias,2
"File:The_Secretary,_Ministry_of_Electronics_&_Information_Technology_(MeitY),_Shri_Ajay_Prakash_Sawhney_speaking_at_the_Plenary_Session_on_‘Artificial_Intelligence_for_Effective_Governance’.JPG",1
Template:Editnotices/Group/Wikipedia:Copyright_problems,1
Wikipedia:Systematic_bias,7
Talk:Bias_in_Wikipedia,1
User_talk:Ihcoyc/The_problem_of_anti-supernatural_bias/archive_1,1
Wikipedia_talk:WikiProject_Countering_systemic_bias/Gender_gap_task_force/Archive_5,2
Wikipedia:Copyright_problems/2021_September_5,1
Tobias_Ten_Eyck_House_and_Cemeteries,36
Category:Suspected_Wikipedia_sockpuppets_of_Tobias_Conradi,5
Time-saving_bias,299
Wikipedia:Contributor_copyright_investigations/Aetheling1125,5
Sebastián_de_Covarrubias,78
Tobiasz_Musielak,31
Talk:Tobias_Asser,5
Federation_Against_Copyright_Theft,521
Template:1973_NBA_playoffs,2
Universal_copyright_convention,23
2004_Calder_Cup_playoffs,70
Template:2020-21_NFL_playoffs,1
Wikipedia:Copyright_problems/2015_January_16,1
2021-22_NFL_playoffs,188
File:Catalog_of_Copyright_Entries_3D_Series_Vol_23_Pts_7-11A_(IA_catalogofco1969323711libr).pdf,1
Tobias_Botes,45
2013_World_Women's_Handball_Championship_qualification_playoffs,1
Wikipedia:Copyrights/Archive_14,1
Wikipedia:Copyright_problems/2021_January_25,1
Tobias_and_the_Angel_(Filippino_Lippi),135
Tobias_Knoflach,23
Violation_of_copyright,1
Unconscious_bias_training,118
List_of_copyright_disputes_involving_Nintendo,97
Wikipedia:Copyright_Investigations,4
File:1987NBAPlayoffsofficiallogo.png,1
Svm_(machine_learning),4
Browser_automation,139
Wikipedia:Copyright_problems/2022_September_27,1
User:NonBiasencyc,1
Wikipedia:Copyright_problems/2022_September_22,1
Wikipedia:Copyright_problems/2006_October_10/Images,1
2017-18_NFL_playoffs,194
Wikipedia:Copyright_problems/2022_June_5,1
Category:Possible_copyright_violations,16
2010_ACB_Playoffs,27
1964_NBA_playoffs,449
Laboratory_robotics,449
Wikipedia:Contributor_copyright_investigations/Crosstemplejay,1
Tobias_Ragg,2459
Popenaias_popeii,22
Category:Open_Robotics,10
Amebiasis,670
Social_phobias,12
AI_chatbot,19
Anchoring_(cognitive_bias),9059
Interpretability_(machine_learning),9
stable_diffusion,2
Fair_Copyright_in_Research_Works_Act,21
File:REMIGIUSZ_MROZ_copyright-_Zuza_Krajewska_Warsaw_Creatives.jpg,1
File:Copyright-serif.svg,18
1971-72_NFL_playoffs,10
Category:Songs_written_by_Tobias_Lundgren,8
Document_Automation,9
Wikipedia:Contributor_copyright_investigations/20150513,1
Template:User_copyright_USpolicy2,5
Tobias_Klein,11
Draft:List_of_copyright_disputes_involving_Nintendo,46
Corporate_bias,7
2000_NBA_Playoffs,655
Category:Suspected_copyright_infringements_without_a_source_from_October_2009,5
Deepfake_detection,2
Register_of_copyrights,65
File:Notation-as-it-relates-to-a-one-way-quantum-computation-3-copyright-2001-by-the-APS.png,3
Pterolebias,20
File:Daspolitischepla00scho_0210_Erwin_Schockel_Das_politische_Plakat_Hitler_poster_Reichspräsidentenwahl_März_April_1932_Heinz_Franke_Druck_München_Anonymous_No_known_copyright_restrictions.jpg,43
Wikipedia:Suspected_copyright_violations/2013-12-22,1
2015_Indian_Super_League_playoffs,113
Starsky_Robotics,193
File:Jan_Steen_-_Tobias_en_Sarah_bidden_terwijl_Rafael_bindt_de_demon.jpg,16
Template:Robotics,26
Wikipedia:Copyright_problems/2007_December_21/Articles,1
Georgia_Institute_of_Technology_Center_for_Robotics_and_Intelligent_Machines,11
2021_EuroLeague_Playoffs,152
User_talk:Tobias316,2
U.S._Robotics_Corp.,21
Wikipedia:Copyright_problems/2021_July_30,1
Wikipedia:Contributor_copyright_investigations/20110727_15,614
Wikipedia:Contributor_copyright_investigations/20110727_14,12
Wikipedia:Contributor_copyright_investigations/20110727_17,2
Wikipedia:Contributor_copyright_investigations/20110727_11,6
Tobias_Hayles-Docherty,19
Wikipedia:Contributor_copyright_investigations/20110727_12,5
List_of_home_automation_software,1271
Wikipedia:Copyright_problems/2013_February_23,1
Bias_tee,2435
Category:Wikipedia_files_with_unknown_copyright_status_as_of_6_February_2023,9
Category:PD-Israel-Photo_images_with_URAA-restored_copyright,2
Tobias_acid,99
2019_LBA_Playoffs,12
Wikipedia:Copyright_problems/2021_May_19,1
Wikipedia:Copyright_problems/2006_June_14/Images,1
File:Automation_Anywhere_logo.jpg,3
"Behavior_trees_(artificial_intelligence,_robotics_and_control)",7
Office_automation_software,7
Zero-sum_bias,77
Wikipedia:Suspected_copyright_violations/2015-08-01,2
Wikipedia:Suspected_copyright_violations/2015-08-06,1
Wikipedia:Suspected_copyright_violations/2015-08-07,1
Category:Low-importance_Chennai_articles,1
File:Szidi_Tobias_2015.jpg,1
2016_NBA_playoffs,10049
Copyright_status_of_work_by_U.S._subnational_governments,145
User:Karl.i.biased,5
1957_NFL_playoffs,259
Wikipedia:Copyright_problems/2016_September_6,1
Cognitive_Bias,10
User:Shah_ahmedGoat/Robotics_News,1
No_abstract_available_bias,3
Pulse-coupled_neural_networks,5
List_of_National_Basketball_Association_career_playoff_assists_leaders,1732
Free_Four:_Tobias_Tells_the_Divergent_Knife-Throwing_Scene,220
Wikipedia:Contributor_copyright_investigations/DendroNaja,4
Category:Wikipedia_files_with_unknown_copyright_status_as_of_9_February_2023,7
File:NBA_Playoffs_2020_at_Walt_Disney_World_logo.png,7
"Atlas_of_AI:_Power,_Politics,_and_the_Planetary_Costs_of_Artificial_Intelligence",4
Wikipedia_talk:WikiProject_Countering_systemic_bias/Archive_11,1
Wikipedia_talk:WikiProject_Countering_systemic_bias/Archive_13,1
A.i._Artificial_Intelligence,6
Wikipedia_talk:WikiProject_Countering_systemic_bias/Archive_14,1
"Tobias,_Ohio",6
Wikipedia_talk:WikiProject_Countering_systemic_bias/Archive_16,2
The_register_of_copyrights,3
File:De-Tobias_Moretti.ogg,3
User:FactsWithoutBias1,1
Register_of_Copyrights,258
Hypnopompic_hallucinations,109
Template:1987_MLB_Playoffs_navbox,1
Talk:Copyright_law_of_Honduras,1
Information_Security_Automation_Program,63
Template:GamesWorkshopCopyrightPolicy,1
Category:Start-Class_Chennai_articles_of_High-importance,1
User:EranBot/Copyright/rc/41,1
Support_automation,372
Media_Bias_Chart,3
Wikipedia:Copyright_problems/2019_November_21,3
Book_of_Tobias,30
Hallucination_Recordings,29
User:Tyson_Tobias_Hawkeagle,8
AIO_Robotics,85
Wikipedia:Copyright_problems/2019_November_29,2
Regulation_of_artificial_intelligence,4401
White_hat_bias,231
Category:WikiProject_Robotics,2
Talk:Antjuan_Tobias,1
Talk:Virtual_assistant_(occupation),6
Julius_Tobias,12
Wikipedia:Copyright_problems/2008_November_13,1
Wikipedia:Contributor_copyright_investigations/Kahsiav,10
West_Virginia_High_School_Football_State_Championships_and_playoff_history,747
Talk:ChatBot,5
Wikipedia:Contributor_copyright_investigations/20210126b_02,1
Schafer_automation_system,38
Wikipedia_talk:Contributor_copyright_investigations,90
Wikipedia_talk:Systemic_bias,29
Category:GA-Class_Mumbai_articles,1
Wikipedia:Copyright_problems/2014_December_22,1
Wikipedia:Copyright_problems/2014_December_24,1
Wikipedia:Contributor_copyright_investigations/Angel_Angel_2,4
File:Media_Bias_Study_Table.gif,2
1947_NBA_Playoffs,10
James_Cambias,129
Wikipedia:Copyright_problems/2019_August_18,1
Biased_random_walk_on_a_graph,484
Template_talk:2017_College_Football_Playoff,1
Category:Out_of_copyright_in_2051,8
User:Sj/Copyright,3
Category:Robotics_in_China,9
Copyright_law_of_Cameroon,38
Category:Out_of_copyright_in_2054,9
Wikipedia:Copyright_problems/2008_February_15/Articles,1
Category:Out_of_copyright_in_2059,1
Category:Out_of_copyright_in_2058,3
Lutz–Kelker_bias,84
Template_talk:2002–03_NFL_playoffs,1
Talk:Robotics_simulator,2
"File:Adolfo_Cambiaso,_Team_Valiente,_2019.jpg",2
Wikipedia:Copyright_on_emblems,105
2012_CBA_Playoffs,27
Wikipedia:Contributor_copyright_investigations/Abb39,2
Tobias_Hoheisel,20
File:Zamia_oreillyi_-_Copyright.jpg,2
2020_WNBA_Playoffs,126
Ethics_of_machine_learning,6
File:Rembrandt_De_aartsengel_verlaat_Tobias_en_zijn_gezin._1637.jpg,28
Template_talk:2016_NBA_playoffs,1
Wikipedia:Media_copyright_questions/Archive/2023/February,8
Template_talk:Home_automation,4
"NFL_playoffs,_1992–93",2
Copyright_alert_system,36
Tobias_Zielony,54
European_Union_70-year_recording_copyright_extension,11
Situated_robotics,25
Template:Marvel-Comics-trademark-copyright,41
Wikipedia:Articles_for_deletion/Canadian_Conference_on_Artificial_Intelligence,1
File:PoW_stern_upright_by_K_Denlay_COPYRIGHT_Expedition_Job_74.jpg,54
Biascas_de_Obarra,4
Golf_playoff,1
File:Tobias_und_der_Engel.jpg,8
Category:Copyright_licenses,46
2000_NCAA_Division_II_Football_Championship_playoffs,1
Wikipedia:Copyright_problems/2011_December_1,1
Wikipedia:FIXBIAS,86
Category:Philippine_Basketball_Association_playoffs_bracket_templates,3
Tobias_Sjökvist,4
1993_NCAA_Division_II_Football_Championship_playoffs,1
Category:Automation,391
Talk:Phillip_Tobias,1
Anubias_barteri_var._caladiifolia,72
User:Kaurve/sandbox/2022_nfl_playoffs_simulation,40
Talk:International_Joint_Conference_on_Artificial_Intelligence,3
Copyright_piracy,4
Wikipedia:Media_copyright_questions/Archive/2015/October,5
2022_NHL_Playoffs,20
Wikipedia:Suspected_copyright_violations/2012-07-31,3
Collective_hallucination,3
Talk:Ant_robotics,2
New_Edubiase,126
Talk:Phillip_V._Tobias,1
Category:Exempt_public_domain_copyright_templates,11
Wikipedia:WikiProject_Opera/Copyright_guidelines,1
Artificial_Intelligence_(series),856
2022_BBL_Playoffs,111
Tobias_Holmberg,10
Wikipedia:Media_copyright_questions/Archive/2007/December,1
Wikipedia:Contributor_copyright_investigations/20211022,7
Chat.openai.com/chat,17
Engraving_Copyright_Act_1734,132
Momentum_(machine_learning),1
Wikipedia:WikiProject_Copyright_Cleanup/Paknur4,1
Australian_Federation_Against_Copyright_Theft,5
Wikipedia:WikiProject_Copyright_Cleanup/Paknur8,1
Talk:Chatbot,474
Wikipedia:Contributor_copyright_investigations/TheriusRooney,3
Talk:Copyright_infringement/Archive_1,1
Bias_(textile),337
Talk:1995–96_NFL_playoffs,3
Talk:2018–19_Indian_Super_League_playoffs,2
File:Desiderata_1927_Copyright_record.jpg,32
File:Flickr_-_The_U.S._Army_-_Robotics_rodeo.jpg,12
Kawasaki_robotics,1
Wikipedia:Contributor_copyright_investigations/20110727,73
Wikipedia_talk:Avoid_copyright_paranoia,1
Category:Suspected_copyright_infringements_without_a_source_from_February_2023,2
Wikipedia:Copyright_problems/2020_April_14,1
Deep_Learning_Accelerator,4
Wikipedia:Contributor_copyright_investigations/Srahmadi,2
Crown_Copyright,31
Biased_search_results,3
Liberal_bias_in_academia,72
File:Wide_neural_networks_are_described_by_a_Gaussian_process_svg.svg,1
Wikipedia:ROBOTICS/ASSESS,1
Wikipedia:Copyright_problems/2017_April_19,1
Template:Editnotices/Group/Wikipedia:Suspected_copyright_violations,1
Tobias_Fölster,9
Wikipedia:Copyright_problems/2017_April_13,1
User_talk:Felipe_Fidelis_Tobias,1
File:Maccabias_logo.jpg,1
Experimental_bias,2
Wikipedia:Contributor_copyright_investigations/Striver_2,1
Tobias_Merriweather_Curtis,1
User:Alvinrune/Self-Copyright,2
2022_EuroCup_Basketball_Playoffs,120
Template_talk:1969_NBA_playoffs,1
Template_talk:1975_NBA_playoffs,1
Universal_Copyright_Convention,1786
Common_law_copyright,434
"NFL_playoffs,_2001–02",106
Category:Robotics_by_year,1
Copyright_Promotions_Licensing_Group,54
2016_NA_LCS_Spring_Playoffs,1
Wikipedia:Copyright_problems/2017_May_20,1
Music_copyright_infringement_in_China,126
Talk:Engraving_Copyright_Act_1734,1
Wikipedia:Copyright_problems/2015_February_11,1
Microbotics,1460
Draft:Tobias_James_Hirst,8
Rose_Tobias_Shaw,97
Talk:Copyright_Term_Directive,1
Wikipedia:Copyright_problems/2010_July_4,1
Wikipedia:Copyright_problems/2012_June_1,1
Wikipedia:Copyright_problems/2012_June_3,1
Donald_Tobias_Wong,3
1972–73_NFL_playoffs,3716
Umaglesi_Liga_playoffs,1
Jacobiasca_formosana,386
File:Tobias_and_Taung.jpg,6
2015_Gagarin_Cup_playoffs,26
User:Tobias1984,2
2012_Calder_Cup_playoffs,148
File:Tobias_Elementary_School_-_Oregon.JPG,2
2012_MLS_Cup_playoffs,1
Wikipedia:Copyright_problems/2007_October_3/Articles,1
Talk:John_Murray_(professor_of_robotics),4
Talk:Jean-Louis_de_Biasi,2
"Ministry_of_Instrument,_Means_of_Automation_and_Control_Systems_Industries",1
Wikipedia:Suspected_copyright_violations/2009-12-14,1
Wikipedia:Copyright_problems/2018_July_25,1
Wikipedia:Copyright_problems/2018_July_26,1
Wikipedia:Copyright_problems/2018_July_27,2
Wikipedia:Copyright_problems/2018_July_21,1
Draft_talk:Agility_Robotics_2,3
"The_New_Cool:_A_Visionary_Teacher,_His_FIRST_Robotics_Team,_and_the_Ultimate_Battle_of_Smarts",1
"File:""Master_of_Noah's_Ark""_-_Cutting_from_a_Gradual-_Initial_I_with_Departure_of_Tobias_-_2011.68_-_Cleveland_Museum_of_Art.tif",6
Template:Copyrightexamination,2
Swarm_Robotics,1
File:Copyrighted_comic_book_stuff_finnish.png,1
File:OleTobiasen.jpg,1
Turkish_copyright_law,16
Commonsense_knowledge_(artificial_intelligence),917
"Design,_Automation,_and_Test_in_Europe",3
